text,datetime,text_clean,sentiment
"Guilherme Boulos, eu te amo.",2018-10-05 00:50:41+00:00,guilherme boulos amar,1.0
Vocês já mandaram mensagem motivacional pra nossa Seleção hoje?? Pois hoje é um dia decisivo e A GENTE MERECE ESSE HEXA QUE É DERROTAR O BOLSONARO https://t.co/ZYBD5dxeNt,2018-10-04 21:58:12+00:00,mandar mensagem motivacional pra seleção pois decisivo e o gente merecer hexa derrotar o bolsonaro,-1.0
"A boca do Alvaro Dias está tão esticada que mesmo falando sério ele fica rindo. 
Que demônio de homem é esse?",2018-10-04 23:00:04+00:00,o bocar alvaro esticar falar sério ficar rir demônio homem,-1.0
@aosfatos Afirmação de Marina é VERDADEIRA. O artigo 349 da reforma trabalhista realmente abriu brechas para que mulheres grávidas ou lactantes trabalhem em lugares com condições insalubres de grau médio ou mínimo. #UOLnasUrnas #InformacaocontraoAchismo #DebateNaGlobo https://t.co/rIRX98zxD0,2018-10-05 00:04:20+00:00,@aosfatos afirmação marino o artigo 349 reformar trabalhista realmente abrir brecha parir mulher grávido lactante condição insalubre grau médio mínimo uolnasurnas informacaocontraoachismo debatenaglobo,0.0
Pagava pra ver Bolsonaro nesse debate Aff,2018-10-04 22:30:35+00:00,pagar pra bolsonaro n debater aff,-1.0
"Pesquisa DataFolha 

Bolsonaro (PSL): 35%
Haddad (PT): 22%
Ciro (PDT): 11%
Alckmin (PSDB): 8%
Marina (Rede): 4%

Votos válidos:

Bolsonaro (PSL): 39%
Haddad (PT): 25%
Ciro (PDT): 13%
Alckmin (PSDB): 9%

Menos maquiagem tentando minimizar a manipulação e bem próximo do 1•turno",2018-10-04 22:52:04+00:00,pesquisar datafolha bolsonaro psl 35 haddad pt 22 ciro pdt 11 alckmin psdb 8 marino redar 4 voto válido bolsonaro psl 39 haddad pt 25 ciro pdt 13 alckmin psdb 9 maquiagem minimizar o manipulação e 1•turno,0.0
@CaioAmaralz Meirelles não consegue nem falar direito,2018-10-04 22:21:40+00:00,@caioamaralz meirelles conseguir falar direito,-1.0
"Guilherme Boulos = já foi preso e é aliado do Lula.
 Deus me ajudaaaaa!",2018-10-05 00:11:28+00:00,guilherme boulos presar e aliar lula deus ajudaaaaa,-1.0
"Galera vamos preparar um tweetaço a partir das 19hs.  Todos ligados na Record e vamos levar para os TTs internacional com a tag 
#BolsonaroNaRecord https://t.co/zMCY2dTU9m",2018-10-04 21:51:58+00:00,galera preparar tweetaço o 19hs ligar o record e levar parir o tts internacional o tag bolsonaronarecord,0.0
"Debate sem Daciolo expondo as teorias da conspiração, não é debate!!!!",2018-10-04 22:31:06+00:00,debater daciolo expor o teoria conspiração debater,-1.0
eu chamaria de visão do inferno,2018-10-05 00:44:22+00:00,chamar visão infernar,-1.0
AHAHAHAHAHAHAHAHAHA ja disse que vou taxar o meirelles,2018-10-04 23:36:32+00:00,ahahahahahahahahaha ja taxar o meirelles,0.0
"""Alckmin, você, junto com o Temer e o Bolsonaro, apoiou a reforma trabalhista. Inclusive o vice do Bolsonaro defendeu retirar 13º salário e férias. Por que vocês sempre cortam nos direitos e nunca nos privilégios da sua turma?"" #DebateNaGlobo #BoulosNaGlobo",2018-10-04 22:30:11+00:00,alckmin juntar o temer e o bolsonaro apoiar o reformar trabalhista inclusive o viçar bolsonaro defender retirar 13º salário e féria cortar o direito e o privilégio suar turma debatenaglobo boulosnaglobo,0.0
Muito boa a fala do Boulos.,2018-10-04 22:33:44+00:00,o falir boulos,1.0
"O Haddad está bem (e já que ele fala bem olhando pra câmera, não entendo porque não fez isso no outro)",2018-10-05 00:19:31+00:00,o haddad e falir olhar pra câmera entender o,1.0
@xuxanave quero passar o natal na casa do boulos,2018-10-04 23:59:11+00:00,@xuxanave querer passar o natal o casar boulos,1.0
meu deus haddad tem como por nem que seja UM MINUTO largar mão de ser advogado do LULA e fazer uma simples AUTOCRITICA!!!1!!!!!!,2018-10-04 23:30:29+00:00,deus haddad comer minutar largar mão advogar lula e umar simples autocritica!!!1,-1.0
"O que Bolsonaro tá fazendo com o sistema, imprensa e adversários é a MAIOR HUMILHAÇÃO da história da política brasileira. Um cara sem alianças, sem tv, sem dinheiro, sem marqueteiro, com o bucho aberto e quase 1 mês no hospital vai colocar essa máquina podre no chão.",2018-10-04 22:33:29+00:00,o bolsonaro tá o imprensar e adversário o humilhação história político brasileiro caro aliançar tv dinheiro marqueteiro o bucho aberto e quase 1 o hospital colocar máquina podre o chão,-1.0
"Vcs sabiam q o Flávio Bolsonaro votou para que EDUARDO CUNHA (político corrupto e que está preso) recebesse a Medalha Tiradentes, maior honra do Rio?

E q o mesmo Flávio Bolsonaro agora foi o ÚNICO a votar ""não"" para q Marielle Franco recebesse a mesma honra?

Família inútil. https://t.co/YC2udjg8S4",2018-10-05 00:16:37+00:00,vcs q o flávio bolsonaro votar parir eduardo cunhar político corrupto e presar receber o medalhar tiradentes honrar rir e q o flávio bolsonaro o único o votar parir q marielle franco receber o honrar família inútil,-1.0
"Ciro ta bem demais no debate, bem calmo e respondendo bem as perguntas",2018-10-04 23:58:35+00:00,ciro ta o debater calmar e responder o perguntar,1.0
O PT sempre governou e sempre governará para o povo. #HaddadÉ13 https://t.co/W4PTunqGYw,2018-10-05 00:19:38+00:00,o pt governar e governar parir o haddadé13,1.0
Alvaro monstruoso hoje hein,2018-10-04 23:05:47+00:00,alvaro monstruoso hein,-1.0
o debate ta fraquissimo queria o bonoro sendo refutado e o daciolo sendo esquizofrenico,2018-10-04 22:44:13+00:00,o debater ta fraquissimo querer o bonoro refutar e o daciolo esquizofrenico,-1.0
Acompanhando os tweets do Lobão com o dicionário do lado. https://t.co/rtCXi2LnFy,2018-10-04 23:39:42+00:00,acompanhar o tweets lobão o dicionário,0.0
"""dessa vez vou levar o debate a sério ouvir bem as propostas do candidato""

dois minutos depois: #DebateNaGlobo https://t.co/3aZCFqConS",2018-10-04 22:35:20+00:00,d levar o debater o sério ouvir o proposto candidatar minuto debatenaglobo,0.0
bolsonaro amarelão KKKKKKKKKKKKKKKKKK,2018-10-04 23:27:07+00:00,bolsonaro amarelão kkkkkkkkkkkkkkkkkk,-1.0
"“Se você vai poder votar domingo, é porque teve gente que morreu pra isso”. Guilherme Boulos, no último debate antes do primeiro turno.",2018-10-04 22:40:02+00:00,“ votar domingo gente morrer pra guilherme boulos o debater antar turno,1.0
"Com união, ação e colaboração de todos, vamos chegar no 2º turno ainda mais fortes! #HaddadÉ13 #DebateGlobo #Eleições2018",2018-10-04 22:07:42+00:00,união ação e colaboração chegar o 2º turno forte haddadé13 debateglobo eleições2018,1.0
"""Eu só vou ao Brasil em 2019 com a minha nova turnê se o Ciro Gomes for eleito. Ele é o único capaz de governar esse país corretamento. O Brasil não pode ficar nas mãos de um racista, homofóbico, machista e preconceituoso como Bolsonaro."" - afirma Demi Lovato #DebateNaGlobo https://t.co/Cp0mfkUJsn",2018-10-04 23:34:49+00:00,só o o brasil 2019 o turnê o ciro gomar eleito o único capaz governar país corretamento o brasil ficar o mão racista homofóbico machista e preconceituoso comer bolsonaro afirmar demi lovato debatenaglobo,0.0
"#TsunamiCIRO

GENTE PFV VOTEM NO CIRO, EU NÃO CONSIGO CORRER DOS CACHORROS IMAGINA DE VÁRIOS MILITARES QUERENDO ME MATAR AAAAAAAAAAAAAAAAAAAAA https://t.co/1Eybcfzvup",2018-10-04 22:04:20+00:00,tsunamiciro gente pfv votar o ciro conseguir correr cachorro imaginar vário militar querer matar aaaaaaaaaaaaaaaaaaaaa,1.0
"“Eu fui o governador mais bem avaliado do ceará. Abri uma creche a cada dois dias. E recebi, no plenário da ONU, o prêmio mundial de combate à mortalidade infantil. Ora, se o ceará pode fazer, eu quero fazer por todo Brasil.” 
O Ciro tem o meu voto!
#DebateNaGlobo https://t.co/qORmF9GeyZ",2018-10-04 23:41:20+00:00,“ o governador avaliar cear abrir umar creche o e receber o plenário onu o prêmio mundial combater mortalidade infantil orar o cear querer brasil o ciro o votar debatenaglobo,1.0
"Eu também!
#HaddadÉ13",2018-10-04 22:39:24+00:00,haddadé13,0.0
Nós só vamos recuperar a economia resgatando direitos dos trabalhadores. #HaddadÉ13 #DebateNaGlobo https://t.co/BB5R0HnIny,2018-10-05 00:48:35+00:00,nó só recuperar o economia resgatar direito trabalhador haddadé13 debatenaglobo,1.0
A marina falando é a melhor nao tem como KKKKKKKKKKJK,2018-10-05 00:44:35+00:00,o marino falar o melhor nao comer kkkkkkkkkkjk,0.0
O poste de Lula atribui a Bolsonaro algo que ele não disse https://t.co/2IPSORbXXm,2018-10-04 22:58:39+00:00,o postar lula atribuir o bolsonaro,0.0
"Poupe um clique: Fernando Haddad (PT), Guilherme Boulos (PSoL) e Ciro Gomes (PDT) https://t.co/xaxnhgjKFO",2018-10-04 22:16:10+00:00,poupar clicar fernando haddad pt guilherme boulos psol e ciro gomar pdt,0.0
Passaaaaada,2018-10-04 23:30:32+00:00,passaaaaada,0.0
"Debate já, já! Pra cima #HaddadÉ13 !",2018-10-04 21:53:44+00:00,debater pra haddadé13,0.0
Eduardo Bolsonaro responde mãe de Gregório Duvivier que usou filho deficiente contra Bolsonaro. Parte 2 https://t.co/Kglbj0MFG2,2018-10-04 22:08:00+00:00,eduardo bolsonaro responder mãe gregório duvivier filhar deficiente bolsonaro 2,0.0
Pegando pipoca pra assistir ao debate e a nossa derrocada com essa eleição.,2018-10-04 22:21:19+00:00,pipocar pra assistir o o debater e o derrocar eleição,-1.0
"Eu, que lutei contra a Ditadura Militar em minha vida e fui presa em 3 ocasiões durante aquele regime, me emociono com a fala de Guilherme Boulos agora no #DebateNaGlobo. A nova geração de democratas vai defender nossos direitos e a democracia! Ditadura Nunca Mais! #BoulosNaGlobo",2018-10-04 22:43:29+00:00,lutar o ditadura militar vidar e preso 3 ocasião durante regime emocionar o falir guilherme boulos o debatenaglobo o geração democrata defender direito e o democracia ditadura boulosnaglobo,1.0
Tô desconfiando que o Bonner tomou uns goro antes do debate #DebateNaGlobo https://t.co/lY8q62aMkS,2018-10-04 22:31:13+00:00,tô desconfiar o bonner tomar gorar antar debater debatenaglobo,-1.0
ces tao indo muito longe cara,2018-10-05 00:43:51+00:00,ces tao caro,-1.0
"""Eu dou entrevistas reconhecendo os erros cometidos, mas não vou jogar o bebê fora com a água do banho"", diz Fernando Haddad sobre a falta de auto-crítica do PT. #HaddadÉ13 #DebateNaGlobo",2018-10-04 23:34:43+00:00,entrevisto reconhecer o erro cometido jogar o beber o água banhar fernando haddad sobrar o falto auto crítico pt haddadé13 debatenaglobo,1.0
Boulos é engraçado dms,2018-10-04 22:37:59+00:00,boulos engraçar dms,1.0
"Pela 1a vez um candidato cita os horrores da ditadura em um debate. A defesa da democracia é um ponto em comum entre todos, exceto Bolsonaro. Lamentavelmente uma parcela significativa do povo está disposta a sentir novamente o que significa não ter liberdade de expressão.",2018-10-05 00:03:05+00:00,pelar 1a candidatar citar o horror ditadura debater o defeso democracia pontar comum entrar exceto bolsonaro lamentavelmente umar parcelar significativo disposto o sentir novamente o significar liberdade expressão,-1.0
"""Eu tenho uma filha e uma neta que eu amo muito e com certeza não foi resultado de nenhuma fraquejada"".
- Ciro Gomes, 2018 

#DebateNaGlobo https://t.co/dWxRcQCaFi",2018-10-05 00:14:00+00:00,umar filho e umar neto amar e resultar nenhum fraquejar ciro gomar 2018 debatenaglobo,1.0
Eu vou compartilhar isso de novo. O presidenciável simplesmente LATIU no meio do debate. https://t.co/z7YsKl4mKW,2018-10-04 22:27:25+00:00,compartilhar o presidenciável simplesmente latir o mear debater,0.0
"Boulos, eu vou votar no Ciro pensando em você.",2018-10-04 23:53:44+00:00,boulos votar o ciro pensar,1.0
se eu fosse a dilma eu chegava no debate perguntando o q é q vcs ta falando ai de mim,2018-10-04 23:20:20+00:00,o dilma chegar o debater perguntar o q q vcs ta falar ai mim,1.0
O ciro elogiando a gravata do haddad num debate presidencial minha nossa eu amo um(1) doido,2018-10-04 23:18:09+00:00,o ciro elogiar o gravata haddad debater presidencial amar um(1 doido,1.0
"boulos ""é com fim da indiferença que a gente vai vencer o ódio"" LEVANTEI PRA APLAUDIR. #DebateNaGlobo",2018-10-04 22:44:36+00:00,boulos indiferença o gente vencer o ódio levantar pra aplaudir debatenaglobo,1.0
"Está tudo péssimo! Qdo eu nasci, em uma Santa Casa, as crianças frequentavam excelentes escolas publicas, brincavam… https://t.co/LfB3iy69OC",2018-10-04 22:57:03+00:00,mau qdo nascer umar santo casar o criança frequentar excelente escola publicar brincar …,0.0
"""Vamos devolver a renda do petróleo ao povo brasileiro. Para a saúde e Educação"" - @Haddad_Fernando, durante #DebateNaGlobo. #HaddadÉ13 https://t.co/9CUJCLeF7v",2018-10-05 00:02:15+00:00,devolver o render petróleo o o brasileiro parir o saudar e educação @haddad_fernando durante debatenaglobo haddadé13,0.0
"capitulo 1: dirigindo meu karl bibibibi
""era uma noite gélida de primavera. eu estava no debate da globo quando me… https://t.co/dnVEOEeSNp",2018-10-04 23:37:16+00:00,capitular 1 dirigir karl bibibibi umar gélido primaverar o debater globo …,0.0
"Marina Silva
10 irmãos
Perdeu a mãe com 15
Analfabeta até os 16
Já foi empregada seringueira deputada senadora ministra
Mais jovem q 7 de 13 candidatos 
E EU SÓ VEJO VOCÊS FALANDO DA APARÊNCIA DELA essa é uma representação clara do que acontece quando uma mulher entra na política https://t.co/3NrPItYkxY",2018-10-04 22:13:22+00:00,marino silvar 10 irmão perder o mãe 15 analfabeto o 16 empregar seringueiro deputar senador ministro jovem q 7 13 candidato e só falar aparência d umar representação claro acontecer umar mulher entrar o político,1.0
os candidatos no debate estão pior que eu e meus amigos tentando apresentar seminário,2018-10-04 22:33:44+00:00,o candidato o debater e amigo apresentar seminário,-1.0
"O que tem na água do Alvaro Dias?
#DebateNaGlobo",2018-10-04 22:44:54+00:00,o o água alvaro debatenaglobo,-1.0
"Boulos disse o essencial, que ninguem está dizendo: a democracia está em perigo. Isso é sério pra caralho.",2018-10-04 23:00:41+00:00,boulos o essencial ninguem o democracia perigar sério pra caralho,1.0
Queria que essa eleição não fosse tão pesada e com tantas coisas em jogo pra eu poder dar o meu voto cheio de orgul… https://t.co/SNc7lkVAKt,2018-10-04 22:09:01+00:00,querer eleição pesar e jogar pra o votar cheio orgul …,-1.0
"Haddad muito bem, Boulos sensacional, mas Ciro passeia sobre qualquer tema. Faz tempo que não vejo um candidato com um projeto tão consistente e uma retórica tão boa.

#Ciro12 #TsunamiCIRO #DebateNaGlobo",2018-10-04 23:27:16+00:00,haddad boulos sensacional ciro passear sobrar temer candidatar projeto consistente e umar retórico ciro12 tsunamiciro debatenaglobo,1.0
Impressão minha ou Ciro e Marina combinaram?? KKK #debate2018,2018-10-04 22:17:09+00:00,impressão ciro e marino combinar kkk debate2018,-1.0
"""Eu tenho uma filha e uma neta que eu amo muito e com certeza não foi resultado de nenhuma fraquejada"".
- Ciro Gomes, 2018 

#DebateNaGlobo https://t.co/dWxRcQCaFi",2018-10-05 00:43:06+00:00,umar filho e umar neto amar e resultar nenhum fraquejar ciro gomar 2018 debatenaglobo,1.0
"O Ciro fala com TANTA propriedade sobre TUDO. Eu não entendo como esse homem não tem 39% dos votos, sério #DebateNaGlobo",2018-10-05 00:21:24+00:00,o ciro falir propriedade sobrar entender comer homem 39 voto sério debatenaglobo,1.0
"Caralhoooooo
Meu filme acabou bem na hora do debate 
Glória a Deuxxx https://t.co/LdWN1LKwE3",2018-10-04 21:57:54+00:00,caralhoooooo filmar acabar o horar debater glória o deuxxx,0.0
"""Vc acha correto que um homem que quer ser presidente do Brasil não se submeta a um debate?""
#DebateNaGlobo",2018-10-04 23:53:45+00:00,vc achar corretar homem querer presidente brasil submeter o debater debatenaglobo,0.0
"Meirelles: Seje homii amarelão!!!!!

#DebateNaGlobo https://t.co/Gy7JpSfp5r",2018-10-04 23:43:25+00:00,meirelles seje homii amarelão debatenaglobo,0.0
"“Alckmin, em SP vc deu 15 bilhões em desonerações fiscais a grandes empresas, menos que os investimentos nas universidades públicas. É essa política que vc quer levar pro Brasil? Educação e saúde não são gastos, são investimento pro futuro”. #DebateNaGlobo #BoulosNaBand",2018-10-04 22:52:17+00:00,“ alckmin sp vc 15 bilião desoneração fiscal o empresar o investimento o universidade público político vc querer levar pro brasil educação e saudar gasto investimento pro futurar debatenaglobo boulosnaband,0.0
"Boulos para Alckmin: “eu ando com sem-teto, eu ando com sem-terra, eu só não ando com sem-vergonha”. O sem-teto e o sem-terra poderiam dizer o mesmo? #DebateNaGlobo",2018-10-05 00:04:58+00:00,boulos parir alckmin “ andar teto andar terra só andar vergonha o teto e o terra o debatenaglobo,-1.0
ouvir o boulos falar que quem ganha mais deve pagar mais me faz ter uma sensação de que ele nunca vai ser eleito,2018-10-05 00:30:14+00:00,ouvir o boulos falar ganhar dever pagar umar sensação eleito,-1.0
"Boulos falando sobre os riscos de uma nova de DITADURA foi um dos melhores e mais chocantes momentos dos ultimos debates
#DebateNaGlobo  https://t.co/drRTKFqzzp",2018-10-04 22:56:53+00:00,boulos falar sobrar o risco umar ditadura melhorar e chocante ultimos debater debatenaglobo,1.0
CIRO PAIZÃO #TsunamiCIRO #DebateNaGlobo,2018-10-04 23:33:37+00:00,ciro paizão tsunamiciro debatenaglobo,1.0
